cidade_id,cidade,uf
1,"SAO PAULO",SP
2,OSASCO,SP
3,CARAPICUIBA,SP
4,BARUERI,SP
5,"SANTANA DE PARNAIBA",SP
6,"PIRAPORA DO BOM JESUS",SP
7,JANDIRA,SP
8,ITAPEVI,SP
9,COTIA,SP
10,"VARGEM GRANDE PAULISTA",SP
11,"TABOAO DA SERRA",SP
12,"EMBU DAS ARTES",SP
14,"ITAPECERICA DA SERRA",SP
15,"SAO LOURENCO DA SERRA",SP
16,EMBU-GUACU,SP
17,JUQUITIBA,SP
18,GUARULHOS,SP
19,ARUJA,SP
20,"SANTA ISABEL",SP
21,MAIRIPORA,SP
22,CAIEIRAS,SP
23,CAJAMAR,SP
24,"FRANCO DA ROCHA",SP
25,"FRANCISCO MORATO",SP
26,"FERRAZ DE VASCONCELOS",SP
27,POA,SP
28,ITAQUAQUECETUBA,SP
29,SUZANO,SP
30,"MOGI DAS CRUZES",SP
31,GUARAREMA,SP
32,BIRITIBA-MIRIM,SP
33,SALESOPOLIS,SP
34,"SANTO ANDRE",SP
35,MAUA,SP
36,"RIBEIRAO PIRES",SP
37,"RIO GRANDE DA SERRA",SP
38,"SAO CAETANO DO SUL",SP
39,"SAO BERNARDO DO CAMPO",SP
41,DIADEMA,SP
42,SANTOS,SP
43,BERTIOGA,SP
44,"SAO VICENTE",SP
45,GUARUJA,SP
46,CUBATAO,SP
47,"SAO SEBASTIAO",SP
48,ILHABELA,SP
49,CARAGUATATUBA,SP
50,UBATUBA,SP
51,"PRAIA GRANDE",SP
52,MONGAGUA,SP
53,ITANHAEM,SP
54,PERUIBE,SP
55,ITARIRI,SP
56,"PEDRO DE TOLEDO",SP
57,JUQUIA,SP
58,MIRACATU,SP
59,REGISTRO,SP
60,"SETE BARRAS",SP
61,IGUAPE,SP
62,"ILHA COMPRIDA",SP
63,PARIQUERA-ACU,SP
64,JACUPIRANGA,SP
65,CAJATI,SP
66,"BARRA DO TURVO",SP
67,ELDORADO,SP
68,CANANEIA,SP
69,TAUBATE,SP
70,TREMEMBE,SP
71,LAGOINHA,SP
72,"SAO LUIZ DO PARAITINGA",SP
73,"REDENCAO DA SERRA",SP
74,"NATIVIDADE DA SERRA",SP
75,"SAO JOSE DOS CAMPOS",SP
76,"MONTEIRO LOBATO",SP
77,PARAIBUNA,SP
78,JAMBEIRO,SP
79,CACAPAVA,SP
80,JACAREI,SP
81,IGARATA,SP
82,"SANTA BRANCA",SP
83,PINDAMONHANGABA,SP
84,"SANTO ANTONIO DO PINHAL",SP
85,"CAMPOS DO JORDAO",SP
86,"SAO BENTO DO SAPUCAI",SP
87,GUARATINGUETA,SP
88,POTIM,SP
89,CUNHA,SP
90,APARECIDA,SP
91,ROSEIRA,SP
92,LORENA,SP
93,CANAS,SP
94,PIQUETE,SP
95,"CACHOEIRA PAULISTA",SP
96,SILVEIRAS,SP
97,CRUZEIRO,SP
98,LAVRINHAS,SP
99,QUELUZ,SP
100,AREIAS,SP
101,"SAO JOSE DO BARREIRO",SP
102,BANANAL,SP
103,ARAPEI,SP
104,"BRAGANCA PAULISTA",SP
105,TUIUTI,SP
106,VARGEM,SP
107,ATIBAIA,SP
108,"BOM JESUS DOS PERDOES",SP
109,"NAZARE PAULISTA",SP
110,PIRACAIA,SP
111,JOANOPOLIS,SP
112,"PEDRA BELA",SP
113,PINHALZINHO,SP
114,CAMPINAS,SP
115,PAULINIA,SP
116,COSMOPOLIS,SP
117,"ARTUR NOGUEIRA",SP
118,"ENGENHEIRO COELHO",SP
119,SUMARE,SP
120,HORTOLANDIA,SP
121,"MONTE MOR",SP
122,JUNDIAI,SP
123,"VARZEA PAULISTA",SP
124,"CAMPO LIMPO PAULISTA",SP
125,JARINU,SP
126,ITATIBA,SP
127,MORUNGABA,SP
128,VALINHOS,SP
129,VINHEDO,SP
130,LOUVEIRA,SP
131,ITUPEVA,SP
132,ITU,SP
133,CABREUVA,SP
134,SALTO,SP
135,INDAIATUBA,SP
136,"ELIAS FAUSTO",SP
137,CAPIVARI,SP
138,RAFARD,SP
139,MOMBUCA,SP
140,"NOVA ODESSA",SP
141,"RIO DAS PEDRAS",SP
142,PIRACICABA,SP
143,SALTINHO,SP
144,"SANTA BARBARA DOESTE",SP
145,AMERICANA,SP
146,LIMEIRA,SP
147,CORDEIROPOLIS,SP
148,IRACEMAPOLIS,SP
149,"RIO CLARO",SP
150,"SANTA GERTRUDES",SP
151,CHARQUEADA,SP
152,"SAO PEDRO",SP
153,"AGUAS DE SAO PEDRO",SP
154,ITIRAPINA,SP
155,IPEUNA,SP
156,CORUMBATAI,SP
157,ANALANDIA,SP
158,"SAO CARLOS",SP
159,"RIBEIRAO BONITO",SP
160,DOURADO,SP
161,ARARAS,SP
162,LEME,SP
163,"SANTA CRUZ DA CONCEICAO",SP
164,PIRASSUNUNGA,SP
165,"SANTA CRUZ DAS PALMEIRAS",SP
166,"PORTO FERREIRA",SP
167,"SANTA RITA DO PASSA QUATRO",SP
168,DESCALVADO,SP
169,"CASA BRANCA",SP
170,TAMBAU,SP
171,ITOBI,SP
172,"SAO JOSE DO RIO PARDO",SP
173,MOCOCA,SP
174,TAPIRATIBA,SP
175,CACONDE,SP
176,DIVINOLANDIA,SP
177,"SAO SEBASTIAO DA GRAMA",SP
178,"MOGI MIRIM",SP
179,"MONTE ALEGRE DO SUL",SP
180,JAGUARIUNA,SP
181,HOLAMBRA,SP
182,"SANTO ANTONIO DE POSSE",SP
183,CONCHAL,SP
184,"MOGI GUACU",SP
185,"ESTIVA GERBI",SP
186,AGUAI,SP
187,"SAO JOAO DA BOA VISTA",SP
188,"VARGEM GRANDE DO SUL",SP
189,"AGUAS DA PRATA",SP
190,AMPARO,SP
191,PEDREIRA,SP
192,"SERRA NEGRA",SP
193,"AGUAS DE LINDOIA",SP
194,LINDOIA,SP
195,SOCORRO,SP
196,ITAPIRA,SP
197,"ESPIRITO SANTO DO PINHAL",SP
198,"SANTO ANTONIO DO JARDIM",SP
199,"RIBEIRAO PRETO",SP
200,GUATAPARA,SP
201,DUMONT,SP
202,CRAVINHOS,SP
203,SERRANA,SP
204,SERTAOZINHO,SP
205,PONTAL,SP
206,"SAO SIMAO",SP
207,"LUIS ANTONIO",SP
208,"SERRA AZUL",SP
209,CAJURU,SP
210,"SANTA CRUZ DA ESPERANCA",SP
211,"CASSIA DOS COQUEIROS",SP
212,"SANTA ROSA DE VITERBO",SP
213,BATATAIS,SP
214,BRODOWSKI,SP
215,ALTINOPOLIS,SP
216,"SANTO ANTONIO DA ALEGRIA",SP
217,FRANCA,SP
218,"PATROCINIO PAULISTA",SP
219,ITIRAPUA,SP
220,RESTINGA,SP
221,"SAO JOSE DA BELA VISTA",SP
222,"RIBEIRAO CORRENTE",SP
223,JERIQUARA,SP
224,"CRISTAIS PAULISTA",SP
225,PEDREGULHO,SP
226,RIFAINA,SP
227,ITUVERAVA,SP
228,MIGUELOPOLIS,SP
229,IGARAPAVA,SP
230,ARAMINA,SP
231,BURITIZAL,SP
232,GUARA,SP
233,"SAO JOAQUIM DA BARRA",SP
234,IPUA,SP
235,ORLANDIA,SP
236,"MORRO AGUDO",SP
237,"SALES OLIVEIRA",SP
238,NUPORANGA,SP
239,JARDINOPOLIS,SP
240,BEBEDOURO,SP
241,TAIUVA,SP
242,TAIACU,SP
243,"MONTE AZUL PAULISTA",SP
244,SEVERINIA,SP
245,VIRADOURO,SP
246,"TERRA ROXA",SP
247,PITANGUEIRAS,SP
248,TAQUARAL,SP
249,COLINA,SP
250,JABORANDI,SP
251,BARRETOS,SP
252,GUAIRA,SP
253,COLOMBIA,SP
254,ARARAQUARA,SP
255,"GAVIAO PEIXOTO",SP
256,IBATE,SP
257,"AMERICO BRASILIENSE",SP
258,"SANTA LUCIA",SP
259,RINCAO,SP
260,MOTUCA,SP
261,GUARIBA,SP
262,PRADOPOLIS,SP
263,BARRINHA,SP
264,JABOTICABAL,SP
265,ITAPOLIS,SP
266,TABATINGA,SP
267,"NOVA EUROPA",SP
268,"BOA ESPERANCA DO SUL",SP
269,TRABIJU,SP
270,IBITINGA,SP
271,BORBOREMA,SP
272,"NOVO HORIZONTE",SP
273,SALES,SP
274,IRAPUA,SP
275,"SAO JOSE DO RIO PRETO",SP
276,POTIRENDABA,SP
277,IPIGUA,SP
278,GUAPIACU,SP
279,"BADY BASSITT",SP
280,"NEVES PAULISTA",SP
281,MIRASSOL,SP
282,BALSAMO,SP
283,MIRASSOLANDIA,SP
284,"MONTE APRAZIVEL",SP
285,JACI,SP
286,POLONI,SP
287,TANABI,SP
288,"SEBASTIANOPOLIS DO SUL",SP
289,NHANDEARA,SP
290,"JOSE BONIFACIO",SP
291,"NOVA ALIANCA",SP
292,MENDONCA,SP
293,UBARANA,SP
294,ADOLFO,SP
295,NIPOA,SP
296,"UNIAO PAULISTA",SP
297,PLANALTO,SP
298,ZACARIAS,SP
299,MACAUBAL,SP
300,MONCOES,SP
301,TURIUBA,SP
302,LOURDES,SP
303,BURITAMA,SP
304,"GENERAL SALGADO",SP
305,MAGDA,SP
306,"NOVA CASTILHO",SP
307,"SAO JOAO DE IRACEMA",SP
308,FLOREAL,SP
309,"GASTAO VIDIGAL",SP
310,"NOVA LUZITANIA",SP
311,AURIFLAMA,SP
312,GUZOLANDIA,SP
313,"SUD MENNUCCI",SP
314,"PEREIRA BARRETO",SP
315,SUZANAPOLIS,SP
316,"ILHA SOLTEIRA",SP
317,ITAPURA,SP
318,OLIMPIA,SP
319,CAJOBI,SP
320,GUARACI,SP
321,EMBAUBA,SP
322,ALTAIR,SP
323,"NOVA GRANADA",SP
324,"ONDA VERDE",SP
325,ICEM,SP
326,PALESTINA,SP
327,ORINDIUVA,SP
328,"PAULO DE FARIA",SP
329,RIOLANDIA,SP
330,VOTUPORANGA,SP
331,"VALENTIM GENTIL",SP
332,PARISI,SP
333,COSMORAMA,SP
334,"ALVARES FLORENCE",SP
335,"AMERICO DE CAMPOS",SP
336,"PONTES GESTAL",SP
337,CARDOSO,SP
338,"MIRA ESTRELA",SP
339,FERNANDOPOLIS,SP
340,MACEDONIA,SP
341,MERIDIANO,SP
342,PEDRANOPOLIS,SP
343,"SAO JOAO DAS DUAS PONTES",SP
344,"ESTRELA DOESTE",SP
345,POPULINA,SP
346,"GUARANI DOESTE",SP
347,OUROESTE,SP
348,INDIAPORA,SP
349,JALES,SP
350,"SAO FRANCISCO",SP
351,"VITORIA BRASIL",SP
352,"DIRCE REIS",SP
353,PONTALINDA,SP
354,"PALMEIRA DOESTE",SP
355,MARINOPOLIS,SP
356,"APARECIDA DOESTE",SP
357,DOLCINOPOLIS,SP
358,PARANAPUA,SP
359,MESOPOLIS,SP
360,"SANTA ALBERTINA",SP
361,TURMALINA,SP
362,URANIA,SP
363,ASPASIA,SP
364,"SANTANA DA PONTE PENSA",SP
365,"SANTA SALETE",SP
366,"TRES FRONTEIRAS",SP
367,"NOVA CANAA PAULISTA",SP
368,"SANTA FE DO SUL",SP
369,"SANTA RITA DOESTE",SP
370,"SANTA CLARA DOESTE",SP
371,RUBINEIA,SP
372,CATANDUVA,SP
373,PIRANGI,SP
374,ELISIARIO,SP
375,PARAISO,SP
376,"PALMARES PAULISTA",SP
377,PINDORAMA,SP
378,ITAJOBI,SP
379,MARAPOAMA,SP
380,URUPES,SP
381,IBIRA,SP
382,CATIGUA,SP
383,TABAPUA,SP
384,NOVAIS,SP
385,UCHOA,SP
386,CEDRAL,SP
387,TAQUARITINGA,SP
388,"MONTE ALTO",SP
389,"VISTA ALEGRE DO ALTO",SP
390,"CANDIDO RODRIGUES",SP
391,"FERNANDO PRESTES",SP
392,"SANTA ADELIA",SP
393,ARIRANHA,SP
394,"SANTA ERNESTINA",SP
395,DOBRADA,SP
396,MATAO,SP
397,ARACATUBA,SP
398,"SANTO ANTONIO DO ARACANGUA",SP
399,BIRIGUI,SP
400,BILAC,SP
401,"GABRIEL MONTEIRO",SP
402,PIACATU,SP
403,"SANTOPOLIS DO AGUAPEI",SP
404,CLEMENTINA,SP
405,COROADOS,SP
406,"BREJO ALEGRE",SP
407,GLICERIO,SP
408,BRAUNA,SP
409,PENAPOLIS,SP
410,"ALTO ALEGRE",SP
411,LUIZIANIA,SP
412,BARBOSA,SP
413,AVANHANDAVA,SP
414,PROMISSAO,SP
415,LINS,SP
416,GUAICARA,SP
417,SABINO,SP
418,GETULINA,SP
419,GUAIMBE,SP
420,CAFELANDIA,SP
421,GUARANTA,SP
422,PIRAJUI,SP
423,BALBINOS,SP
424,URU,SP
425,PONGAI,SP
426,"PRESIDENTE ALVES",SP
427,AVAI,SP
428,GUARARAPES,SP
429,RUBIACEA,SP
430,"BENTO DE ABREU",SP
431,MIRANDOPOLIS,SP
432,LAVINIA,SP
433,VALPARAISO,SP
434,ANDRADINA,SP
435,CASTILHO,SP
436,"NOVA INDEPENDENCIA",SP
437,"MURUTINGA DO SUL",SP
438,GUARACAI,SP
439,BAURU,SP
440,AGUDOS,SP
441,PAULISTANIA,SP
442,AREALVA,SP
443,IACANGA,SP
444,REGINOPOLIS,SP
445,JAU,SP
446,ITAPUI,SP
447,BOCAINA,SP
448,BARIRI,SP
449,ITAJU,SP
450,BORACEIA,SP
451,PEDERNEIRAS,SP
452,MACATUBA,SP
453,"DOIS CORREGOS",SP
454,"MINEIROS DO TIETE",SP
455,"BARRA BONITA",SP
456,"IGARACU DO TIETE",SP
457,TORRINHA,SP
458,"SANTA MARIA DA SERRA",SP
459,BROTAS,SP
460,GARCA,SP
461,"ALVARO DE CARVALHO",SP
462,LUPERCIO,SP
463,ALVINLANDIA,SP
464,UBIRAJARA,SP
465,GALIA,SP
466,FERNAO,SP
467,DUARTINA,SP
468,LUCIANOPOLIS,SP
469,"CABRALIA PAULISTA",SP
470,PIRATININGA,SP
471,MARILIA,SP
472,OCAUCU,SP
473,"JULIO MESQUITA",SP
474,"VERA CRUZ",SP
475,ORIENTE,SP
476,POMPEIA,SP
477,QUEIROZ,SP
478,TUPA,SP
479,ARCO-IRIS,SP
480,HERCULANDIA,SP
481,QUINTANA,SP
482,IACRI,SP
483,BASTOS,SP
484,"OSVALDO CRUZ",SP
485,SAGRES,SP
486,SALMOURAO,SP
487,PARAPUA,SP
488,RINOPOLIS,SP
489,"INUBIA PAULISTA",SP
490,LUCELIA,SP
491,PRACINHA,SP
492,ADAMANTINA,SP
493,MARIAPOLIS,SP
495,"FLORIDA PAULISTA",SP
496,PACAEMBU,SP
497,"FLORA RICA",SP
498,IRAPURU,SP
499,JUNQUEIROPOLIS,SP
500,DRACENA,SP
501,"OURO VERDE",SP
502,"TUPI PAULISTA",SP
503,"SANTA MERCEDES",SP
504,"NOVA GUATAPORANGA",SP
505,"MONTE CASTELO",SP
506,"SAO JOAO DO PAU DALHO",SP
507,PANORAMA,SP
508,PAULICEIA,SP
509,SOROCABA,SP
510,VOTORANTIM,SP
511,MAIRINQUE,SP
512,ALUMINIO,SP
513,"SAO ROQUE",SP
514,ARACARIGUAMA,SP
515,IBIUNA,SP
516,"SALTO DE PIRAPORA",SP
517,PIEDADE,SP
518,TAPIRAI,SP
519,"PILAR DO SUL",SP
520,"ARACOIABA DA SERRA",SP
521,"CAPELA DO ALTO",SP
522,ITAPETININGA,SP
523,ALAMBARI,SP
524,SARAPUI,SP
525,"SAO MIGUEL ARCANJO",SP
526,ANGATUBA,SP
527,"CAMPINA DO MONTE ALEGRE",SP
528,GUAREI,SP
529,QUADRA,SP
530,PORANGABA,SP
531,"TORRE DE PEDRA",SP
532,TATUI,SP
533,"CESARIO LANGE",SP
534,BURI,SP
535,"CAPAO BONITO",SP
536,GUAPIARA,SP
537,"RIBEIRAO GRANDE",SP
538,APIAI,SP
539,"BARRA DO CHAPEU",SP
540,IPORANGA,SP
541,ITAOCA,SP
542,RIBEIRA,SP
543,"ITAPIRAPUA PAULISTA",SP
544,ITAPEVA,SP
545,TAQUARIVAI,SP
546,"RIBEIRAO BRANCO",SP
547,"NOVA CAMPINA",SP
548,ITABERA,SP
549,ITARARE,SP
550,RIVERSUL,SP
551,"BOM SUCESSO DE ITARARE",SP
552,ITAPORANGA,SP
553,"BARAO DE ANTONINA",SP
554,"LARANJAL PAULISTA",SP
555,CERQUILHO,SP
556,TIETE,SP
557,JUMIRIM,SP
558,"PORTO FELIZ",SP
559,BOITUVA,SP
560,IPERO,SP
561,CONCHAS,SP
562,PEREIRAS,SP
563,BOFETE,SP
564,BOTUCATU,SP
565,ANHEMBI,SP
566,PARDINHO,SP
567,"SAO MANUEL",SP
568,PRATANIA,SP
569,AREIOPOLIS,SP
570,BOREBI,SP
571,"LENCOIS PAULISTA",SP
572,ITATINGA,SP
573,AVARE,SP
574,ARANDU,SP
575,PARANAPANEMA,SP
576,ITAI,SP
577,TAQUARITUBA,SP
578,"CORONEL MACEDO",SP
579,"CERQUEIRA CESAR",SP
580,"AGUAS DE SANTA BARBARA",SP
581,IARAS,SP
582,MANDURI,SP
583,OLEO,SP
584,PIRAJU,SP
585,TEJUPA,SP
586,SARUTAIA,SP
587,TIMBURI,SP
588,FARTURA,SP
589,TAGUAI,SP
590,"SANTA CRUZ DO RIO PARDO",SP
591,"ESPIRITO SANTO DO TURVO",SP
592,"SAO PEDRO DO TURVO",SP
593,IPAUSSU,SP
594,"BERNARDINO DE CAMPOS",SP
595,CHAVANTES,SP
596,CANITAR,SP
597,"PRESIDENTE PRUDENTE",SP
598,"ALVARES MACHADO",SP
599,"ALFREDO MARCONDES",SP
600,"SANTO EXPEDITO",SP
601,PIRAPOZINHO,SP
602,TARABAI,SP
603,NARANDIBA,SP
604,"ESTRELA DO NORTE",SP
605,SANDOVALINA,SP
606,"MIRANTE DO PARANAPANEMA",SP
607,ROSANA,SP
608,"EUCLIDES DA CUNHA PAULISTA",SP
609,"TEODORO SAMPAIO",SP
610,"PRESIDENTE BERNARDES",SP
611,EMILIANOPOLIS,SP
612,"SANTO ANASTACIO",SP
613,"RIBEIRAO DOS INDIOS",SP
614,"PRESIDENTE VENCESLAU",SP
615,PIQUEROBI,SP
616,"MARABA PAULISTA",SP
617,CAIUA,SP
618,"PRESIDENTE EPITACIO",SP
619,MARTINOPOLIS,SP
620,CAIABU,SP
621,INDIANA,SP
622,"REGENTE FEIJO",SP
623,ANHUMAS,SP
624,TACIBA,SP
625,RANCHARIA,SP
626,IEPE,SP
627,NANTES,SP
628,"JOAO RAMALHO",SP
629,"PARAGUACU PAULISTA",SP
630,BORA,SP
631,LUTECIA,SP
632,"OSCAR BRESSANE",SP
633,QUATA,SP
634,ASSIS,SP
635,TARUMA,SP
636,ECHAPORA,SP
637,MARACAI,SP
638,CRUZALIA,SP
639,"PEDRINHAS PAULISTA",SP
640,FLORINEA,SP
641,"CANDIDO MOTA",SP
642,OURINHOS,SP
643,"SALTO GRANDE",SP
644,"RIBEIRAO DO SUL",SP
645,IBIRAREMA,SP
646,"CAMPOS NOVOS PAULISTA",SP
647,PALMITAL,SP
648,PLATINA,SP
649,"RIO DE JANEIRO",RJ
651,ITAGUAI,RJ
652,MANGARATIBA,RJ
653,SEROPEDICA,RJ
654,"ANGRA DOS REIS",RJ
655,PARATY,RJ
656,NITEROI,RJ
657,"SAO GONCALO",RJ
658,ITABORAI,RJ
659,TANGUA,RJ
660,MARICA,RJ
661,"DUQUE DE CAXIAS",RJ
662,"SAO JOAO DE MERITI",RJ
663,PETROPOLIS,RJ
664,"SAO JOSE DO VALE DO RIO PRETO",RJ
665,"TRES RIOS",RJ
666,AREAL,RJ
667,"PARAIBA DO SUL",RJ
668,"COMENDADOR LEVY GASPARIAN",RJ
669,SAPUCAIA,RJ
670,MAGE,RJ
671,GUAPIMIRIM,RJ
672,TERESOPOLIS,RJ
673,"NOVA IGUACU",RJ
674,"BELFORD ROXO",RJ
675,QUEIMADOS,RJ
676,JAPERI,RJ
677,NILOPOLIS,RJ
678,MESQUITA,RJ
679,PARACAMBI,RJ
680,"ENGENHEIRO PAULO DE FRONTIN",RJ
681,MENDES,RJ
682,"MIGUEL PEREIRA",RJ
683,"PATY DO ALFERES",RJ
684,"BARRA DO PIRAI",RJ
685,PIRAI,RJ
686,PINHEIRAL,RJ
687,"VOLTA REDONDA",RJ
688,"BARRA MANSA",RJ
689,QUATIS,RJ
690,"RIO CLARO",RJ
691,RESENDE,RJ
692,"PORTO REAL",RJ
693,ITATIAIA,RJ
694,VALENCA,RJ
695,"RIO DAS FLORES",RJ
696,VASSOURAS,RJ
697,MACAE,RJ
699,CARAPEBUS,RJ
700,"CAMPOS DOS GOYTACAZES",RJ
701,"CARDOSO MOREIRA",RJ
702,"SAO JOAO DA BARRA",RJ
703,"SAO FRANCISCO DE ITABAPOANA",RJ
704,ITALVA,RJ
705,ITAPERUNA,RJ
706,"LAJE DO MURIAE",RJ
707,"BOM JESUS DO ITABAPOANA",RJ
708,VARRE-SAI,RJ
709,NATIVIDADE,RJ
710,PORCIUNCULA,RJ
711,"SAO FIDELIS",RJ
712,CAMBUCI,RJ
713,"SAO JOSE DE UBA",RJ
714,MIRACEMA,RJ
715,"SANTO ANTONIO DE PADUA",RJ
716,APERIBE,RJ
717,CANTAGALO,RJ
718,CORDEIRO,RJ
719,MACUCO,RJ
720,"SAO SEBASTIAO DO ALTO",RJ
721,ITAOCARA,RJ
722,"NOVA FRIBURGO",RJ
723,SUMIDOURO,RJ
724,CARMO,RJ
725,"DUAS BARRAS",RJ
726,"BOM JARDIM",RJ
727,"CACHOEIRAS DE MACACU",RJ
728,QUISSAMA,RJ
729,"CONCEICAO DE MACABU",RJ
730,"TRAJANO DE MORAES",RJ
731,"SANTA MARIA MADALENA",RJ
732,"RIO BONITO",RJ
733,"SILVA JARDIM",RJ
734,"CASIMIRO DE ABREU",RJ
735,"RIO DAS OSTRAS",RJ
736,"CABO FRIO",RJ
737,"ARRAIAL DO CABO",RJ
738,"SAO PEDRO DA ALDEIA",RJ
739,"ARMACAO DOS BUZIOS",RJ
740,"IGUABA GRANDE",RJ
741,ARARUAMA,RJ
742,SAQUAREMA,RJ
743,VITORIA,ES
744,"VILA VELHA",ES
745,VIANA,ES
746,CARIACICA,ES
748,SERRA,ES
749,FUNDAO,ES
750,ARACRUZ,ES
751,GUARAPARI,ES
752,ANCHIETA,ES
753,"ALFREDO CHAVES",ES
754,"MARECHAL FLORIANO",ES
755,"DOMINGOS MARTINS",ES
756,ICONHA,ES
757,PIUMA,ES
758,"RIO NOVO DO SUL",ES
759,"VARGEM ALTA",ES
760,"CACHOEIRO DE ITAPEMIRIM",ES
761,ITAPEMIRIM,ES
762,MARATAIZES,ES
763,"PRESIDENTE KENNEDY",ES
764,CASTELO,ES
765,"CONCEICAO DO CASTELO",ES
766,"VENDA NOVA DO IMIGRANTE",ES
767,"MUNIZ FREIRE",ES
768,IUNA,ES
769,IBATIBA,ES
770,IRUPI,ES
771,"MIMOSO DO SUL",ES
772,APIACA,ES
773,"BOM JESUS DO NORTE",ES
774,"SAO JOSE DO CALCADO",ES
775,MUQUI,ES
776,"ATILIO VIVACQUA",ES
777,ALEGRE,ES
778,IBITIRAMA,ES
779,"JERONIMO MONTEIRO",ES
780,GUACUI,ES
781,"DORES DO RIO PRETO",ES
782,"DIVINO DE SAO LOURENCO",ES
783,"AFONSO CLAUDIO",ES
784,"LARANJA DA TERRA",ES
785,ITARANA,ES
786,BREJETUBA,ES
787,"SANTA LEOPOLDINA",ES
788,"SANTA MARIA DE JETIBA",ES
789,"SANTA TERESA",ES
790,"SAO ROQUE DO CANAA",ES
791,IBIRACU,ES
792,"JOAO NEIVA",ES
793,ITAGUACU,ES
794,COLATINA,ES
795,"GOVERNADOR LINDENBERG",ES
796,MARILANDIA,ES
797,"BAIXO GUANDU",ES
798,"SAO DOMINGOS DO NORTE",ES
799,PANCAS,ES
800,"ALTO RIO NOVO",ES
801,MANTENOPOLIS,ES
802,"SAO GABRIEL DA PALHA",ES
803,"VILA VALERIO",ES
804,"AGUIA BRANCA",ES
805,"BARRA DE SAO FRANCISCO",ES
806,"AGUA DOCE DO NORTE",ES
807,"NOVA VENECIA",ES
808,"VILA PAVAO",ES
809,"BOA ESPERANCA",ES
810,ECOPORANGA,ES
811,MUCURICI,ES
812,"PONTO BELO",ES
813,MONTANHA,ES
814,LINHARES,ES
815,"RIO BANANAL",ES
816,SOORETAMA,ES
817,"SAO MATEUS",ES
818,JAGUARE,ES
819,"CONCEICAO DA BARRA",ES
820,"PEDRO CANARIO",ES
821,PINHEIROS,ES
822,"BELO HORIZONTE",MG
823,"CORONEL FABRICIANO",MG
824,CONTAGEM,MG
825,IBIRITE,MG
826,SARZEDO,MG
827,"MARIO CAMPOS",MG
828,BETIM,MG
1007,ESMERALDAS,MG
829,IGARAPE,MG
830,"SAO JOAQUIM DE BICAS",MG
831,"SANTA LUZIA",MG
832,VESPASIANO,MG
834,"LAGOA SANTA",MG
836,"PEDRO LEOPOLDO",MG
833,"SAO JOSE DA LAPA",MG
835,CONFINS,MG
837,"RIBEIRAO DAS NEVES",MG
838,"TAQUARACU DE MINAS",MG
839,"NOVA LIMA",MG
840,"RIO ACIMA",MG
841,RAPOSOS,MG
842,SABARA,MG
843,CAETE,MG
844,"NOVA UNIAO",MG
845,"GOVERNADOR VALADARES",MG
846,"MATHIAS LOBATO",MG
847,"FREI INOCENCIO",MG
848,"NOVA MODICA",MG
849,PESCADOR,MG
850,MARILAC,MG
851,MESQUITA,MG
852,NAQUE,MG
853,PERIQUITO,MG
854,ITANHOMI,MG
855,"CAPITAO ANDRADE",MG
856,TUMIRITINGA,MG
857,"ENGENHEIRO CALDAS",MG
858,"FERNANDES TOURINHO",MG
859,ALPERCATA,MG
860,TARUMIRIM,MG
861,SOBRALIA,MG
862,"SAO JOAO DO ORIENTE",MG
863,ACUCENA,MG
864,"DOM CAVATI",MG
865,IPATINGA,MG
868,"SANTANA DO PARAISO",MG
874,JOANESIA,MG
866,BRAUNAS,MG
867,"ANTONIO DIAS",MG
869,TIMOTEO,MG
870,MARLIERIA,MG
871,JAGUARACU,MG
872,IAPU,MG
873,BUGRE,MG
875,"BELO ORIENTE",MG
876,IPABA,MG
877,"VARGEM ALEGRE",MG
878,AIMORES,MG
879,ITUETA,MG
880,"SANTA RITA DO ITUETO",MG
881,RESPLENDOR,MG
882,"CONSELHEIRO PENA",MG
883,CUPARAQUE,MG
884,GOIABEIRA,MG
885,ALVARENGA,MG
886,GALILEIA,MG
887,"SAO GERALDO DO BAIXIO",MG
888,"CENTRAL DE MINAS",MG
889,"DIVINO DAS LARANJEIRAS",MG
890,"MENDES PIMENTEL",MG
891,"SAO FELIX DE MINAS",MG
892,"SAO JOAO DO MANTENINHA",MG
893,ITABIRINHA,MG
894,MANTENA,MG
895,"NOVA BELEM",MG
896,CARATINGA,MG
897,"IMBE DE MINAS",MG
898,"ENTRE FOLHAS",MG
899,"PIEDADE DE CARATINGA",MG
900,"SANTA RITA DE MINAS",MG
901,"SANTA BARBARA DO LESTE",MG
902,INHAPIM,MG
903,"SAO SEBASTIAO DO ANTA",MG
904,"SAO DOMINGOS DAS DORES",MG
905,UBAPORANGA,MG
906,"BOM JESUS DO GALHO",MG
907,"CORREGO NOVO",MG
908,PINGO-DAGUA,MG
909,"RAUL SOARES",MG
910,"VERMELHO NOVO",MG
911,"SAO PEDRO DOS FERROS",MG
912,"PEDRA BONITA",MG
913,"ABRE CAMPO",MG
914,MATIPO,MG
915,SERICITA,MG
916,"RIO CASCA",MG
917,URUCANIA,MG
918,"PIEDADE DE PONTE NOVA",MG
919,"SANTA CRUZ DO ESCALVADO",MG
920,"SANTO ANTONIO DO GRAMA",MG
921,JEQUERI,MG
922,"OURO PRETO",MG
923,MARIANA,MG
924,"PONTE NOVA",MG
925,GUARACIABA,MG
